Google Documents,理財幫手AndroMoney,2026/09/17,,,,,,,,,,,,
Id,幣別,金額,分類,子分類,日期,付款(轉出),收款(轉入),備註,Periodic,專案,商家(公司),uid,時間,status
1316,TWD,2802,餐飲食品,晚餐,20251219,信用卡,,,,永豐,,6DC62786A4A04EB8BB70646B71690B26,0,
1317,TWD,1509,餐飲食品,食材,20251220,信用卡,,,,永豐,,7E2A023834FB4AA5A79434E3F8CA1143,0,
1318,TWD,3071,居家生活,電費,20251222,現金,,,,,,0DED5BFB2D4A4258A71529F24D4FEBB0,0,
1319,TWD,19200,醫療保健,健身,20251223,信用卡,,,,永豐,,D398D87ED92C4EF0BFC4C32B6AED4DFB,0,
1320,TWD,20000,餐飲食品,cash,20251224,現金,,,,,,093412B321D945AB82E8BB6FEDECC081,0,
1321,TWD,10475,餐飲食品,食材,20251224,信用卡,,,,富邦,,9846546FAFB242A597FCA5C510C4F1EE,0,
1322,TWD,3212,餐飲食品,食材,20251225,信用卡,,,,永豐,,B48DE4419FA04F3AB906AAB937391ACF,0,
1323,TWD,1200,居家生活,網路費,20251226,現金,,,,,,7F644F3BF8624D6CA48786A65A8D0ABA,0,
1324,TWD,6751,餐飲食品,食材,20251231,信用卡,,,,富邦,,F7884AF4568643918E7FC07A47C854F7,0,
1325,TWD,6620,餐飲食品,午餐,20260101,現金,,,,,,4E5CB98A31EF4C63909679C57B707B7B,0,
1326,TWD,6500,3C通訊,電話費,20260101,信用卡,,,,永豐,,EDB6FEFECCD347F6B52B5E4B5D1E9E09,0,
1327,TWD,1500,稅務捐款,慈善捐款,20260101,信用卡,,,,永豐,,013A8E8D535D449884222B542AC6CF6E,0,
1328,TWD,1500,稅務捐款,慈善捐款,20260103,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260103,,0
1329,TWD,2128,餐飲食品,食材,20260103,信用卡,,,,永豐,,F21B4B6D977F4B8AAD7C7AD90ECF4E61,0,
1330,TWD,20000,居家生活,家電用品,20260103,現金,,,,,,D6B18F8612444496B3F755E95179D03D,0,
1331,TWD,100000,餐飲食品,Wife,20260105,現金,,,,,,9593C1DE321F4E18AC336DDE30238FE4,0,
1332,TWD,910,餐飲食品,食材,20260105,信用卡,,,,富邦,,86694ED0F7E544AFA386ABBD6927940C,0,
1333,TWD,12204,居家生活,管理費,20260105,現金,,,,,,9A2BD68118F04A1991F75E09CBCBB485,0,
1334,TWD,1678,汽機車,油錢,20260106,信用卡,,,,永豐,,A6B5643694334FFC96CF163E69227CD9,0,
1335,TWD,1036,圖書刊物,書籍,20260107,信用卡,,,,富邦,,750C8DC7DF3345A9913C609F842AA9A8,0,
1336,TWD,6178,餐飲食品,晚餐,20260107,信用卡,,,,永豐,,0F40D186A13B4F99BF4AECD76F5EC605,0,
1337,TWD,928,居家生活,家電用品,20260110,信用卡,,,,富邦,,4DD1D52DE2E649F494B61570F104CE83,0,
1338,TWD,10000,餐飲食品,cash,20260117,現金,,,,,,166D030BD3AC41829EC8E6E505293616,0,
1339,TWD,6590,餐飲食品,食材,20260117,信用卡,,,,富邦,,14C07A2F51394F09AF582948BCBD3447,0,
1340,TWD,2444,餐飲食品,食材,20260117,信用卡,,,,永豐,,74CD8954A8254D098FCD464F075E8FFB,0,
1341,TWD,3200,稅務捐款,慈善捐款,20260119,信用卡,,,,富邦,,1778FC9894EB4653A56752A0E35EF134,0,
1342,TWD,3195,居家生活,電費,20260119,現金,,,,,,98CF57A524914B46A63D003EAE07DC40,0,
1343,TWD,16800,醫療保健,健身,20260119,信用卡,,,,永豐,,27F088547EBF4FC4A38F2DF426D3F520,0,
1344,TWD,8110,服飾美容,上衣,20260124,信用卡,,,,永豐,,60E84417F4644943837B19AABCCA596E,0,
1345,TWD,1514,服飾美容,上衣,20260124,信用卡,,,,永豐,,ABE5A1561687487A8050216D134DFF41,0,
1346,TWD,1329,服飾美容,上衣,20260125,信用卡,,,,永豐,,C81B639142934813939BA45C98199194,0,
1347,TWD,7699,圖書刊物,書籍,20260125,信用卡,,,,富邦,,6636AF2455E547EAAB27E2A368B5A4D5,0,
1348,TWD,1569,汽機車,油錢,20260127,信用卡,,,,永豐,,629D5D647D7E4627A43FE6AF96165100,0,
1349,TWD,9393,餐飲食品,食材,20260129,信用卡,,,,富邦,,1BC5E321C68F4967884C7A0283AA31EE,0,
1350,TWD,3256,餐飲食品,晚餐,20260131,信用卡,,,,永豐,,FD71F7C95A2F44CBBA1D07255CD64B7A,0,
1351,TWD,1097,服飾美容,上衣,20260131,信用卡,,,,永豐,,9A6CBC7F5E1D4397A3D33B2EA691E03C,0,
1352,TWD,10000,餐飲食品,cash,20260201,現金,,,,,,887768426ED44A9DAA5638FA5DAA5A6A,0,
1353,TWD,1500,稅務捐款,慈善捐款,20260201,信用卡,,,,永豐,,EA766DF553D94DDB8C725BAC18D87B4A,0,
1354,TWD,1500,稅務捐款,慈善捐款,20260203,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260203,,0
1355,TWD,10740,餐飲食品,食材,20260206,信用卡,,,,永豐,,0FE900889D0543B1830D377AF513C3D1,0,
1356,TWD,1869,餐飲食品,食材,20260207,信用卡,,,,永豐,,06908FB33B3F4678A2ABEC633F398CA9,0,
1357,TWD,1148,餐飲食品,食材,20260207,信用卡,,,,永豐,,049330C994C0440BAEF058FF4F5A7CB1,0,
1358,TWD,2200,餐飲食品,食材,20260208,信用卡,,,,永豐,,BDD14FBB05364A0D8F95F01B7B7B2B85,0,
1359,TWD,168888,餐飲食品,Wife,20260208,現金,,,,,,416CFB0A5FA9404990DD77E1BCD3E076,0,0
1360,TWD,120000,餐飲食品,cash,20260208,現金,,,,,,1C1938021BA844B2AA0FAABA5398ECFC,0,
1361,TWD,3200,稅務捐款,慈善捐款,20260212,信用卡,,,,,,D29935C14E1B41FD917C7C3C66288755,0,
1362,TWD,1088,醫療保健,健身,20260214,信用卡,,,,永豐,,88D18DB5B775438C9B8EE063F81A8E7D,0,
1363,TWD,10000,餐飲食品,cash,20260214,現金,,,,,,E369F33C37CC47C6BAAFDEADC3BB2CF1,0,
1364,TWD,120000,稅務捐款,慈善捐款,20260215,信用卡,,,,永豐,,95397205BD4C41058248650DB3FC1082,0,
1365,TWD,5000,餐飲食品,午餐,20260215,信用卡,,,,永豐,,1316149C4D0B470B98364CDA9C4B3E56,0,
1366,TWD,11730,餐飲食品,食材,20260215,信用卡,,,,永豐,,9CB65B650258487A9A28FA275B1E5F33,0,
1367,TWD,3057,餐飲食品,晚餐,20260215,信用卡,,,,永豐,,E8F47C5B306749828BF909C0C3389DF4,0,
1368,TWD,13500,居家生活,家電用品,20260215,信用卡,,,,永豐,,0E499DFC21074E6DBB7F23FAA716903D,0,
1369,TWD,1454,餐飲食品,食材,20260215,信用卡,,,,永豐,,ED9BAB678EDF4F6B8F94DEBFDC4B22E6,0,
1370,TWD,5551,餐飲食品,食材,20260220,信用卡,,,,富邦,,228C08704F3040C3940C3ED1DED34181,0,
1371,TWD,1551,餐飲食品,食材,20260221,信用卡,,,,永豐,,20E149CB63344C2F91A2591451155FD4,0,
1372,TWD,1720,汽機車,油錢,20260221,信用卡,,,,永豐,,5DC2992B99F34AE5BB7CB514C4AD5198,0,
1373,TWD,7200,醫療保健,健身,20260223,信用卡,,,,永豐,,825ED6B423CE458F82D98D6F25237F2C,0,
1374,TWD,2631,居家生活,電費,20260224,現金,,,,,,EB76D948FB5A4AACA62BF48A70EB36FF,0,
1375,TWD,10000,教育學習,學雜費,20260225,現金,,,,,,B9398DA411D447E78FEC1026C1F9E0FA,0,
1376,TWD,1364,圖書刊物,書籍,20260226,信用卡,,,,富邦,,ABE4A21D4537497DB6DC2739462CF28C,0,
1377,TWD,3373,餐飲食品,食材,20260227,信用卡,,,,富邦,,536FBDDDF0F74C23824CF700124B1869,0,
1378,TWD,2202,餐飲食品,食材,20260301,信用卡,,,,永豐,,F0B20DBAA7924ED0B30F1F75C28F9BD9,0,
1379,TWD,1502,餐飲食品,食材,20260301,信用卡,,,,永豐,,DE4CE909AE7342C88305AB8FBE2ED95C,0,
1380,TWD,1500,稅務捐款,慈善捐款,20260302,信用卡,,,,永豐,,F261C0479B204B9E888779C67A1E67DB,0,
1381,TWD,5000,教育學習,學雜費,20260302,現金,,,,,,8739D720756345DD8E4A8476842A91A6,0,
1382,TWD,5000,餐飲食品,cash,20260302,現金,,,,,,CB5E5F272A7445EA991DA5F7B1CFF96A,0,
1383,TWD,100000,餐飲食品,Wife,20260302,現金,,,,,,1BC0640FC7CB4FFDB85B73E0291074EC,0,
1384,TWD,1500,稅務捐款,慈善捐款,20260303,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260303,,0
1385,TWD,1037,餐飲食品,食材,20260305,信用卡,,,,永豐,,794A652D23AA4BFB8796F2E886E411A4,0,
1386,TWD,8501,餐飲食品,晚餐,20260307,信用卡,,,,永豐,,5C10B0EFF3D94B7998BBA72312071C26,0,
1387,TWD,3990,服飾美容,上衣,20260307,信用卡,,,,永豐,,2A47B0AD804740548207DD4FDAFFC45B,0,
1388,TWD,7191,餐飲食品,食材,20260308,信用卡,,,,富邦,,3A26B51F5C86499388BA9DB2B66813F7,0,
1389,TWD,1472,餐飲食品,食材,20260308,信用卡,,,,永豐,,6695088D755F4907960A3EAE7BECB4E6,0,
1390,TWD,10000,餐飲食品,cash,20260314,現金,,,,,,67AAE22071174AD19D86187D02E98EA0,0,
1391,TWD,1377,汽機車,油錢,20260214,信用卡,,,,永豐,,42A3F54188F84D02870F901509FFD905,0,
1392,TWD,3200,稅務捐款,慈善捐款,20260320,信用卡,,,,富邦,,199FE647AD5C47218D365EAD42F99141,0,
1393,TWD,1704,餐飲食品,食材,20260321,信用卡,,,,永豐,,397060A981694C7191D22F0A896AA96F,0,
1394,TWD,6054,餐飲食品,晚餐,20260321,信用卡,,,,永豐,,9267083C05664215B4DB9E12ABB70D0B,0,
1395,TWD,63003,休閒娛樂,旅行遊玩,20260327,信用卡,,,,永豐,,29C8CB6BE74A4877BF959A28DD37D8FC,0,
1396,TWD,14700,休閒娛樂,旅行遊玩,20260328,信用卡,,,,永豐,,820A7D279E1B413F936E300D69013D86,0,
1397,TWD,2200,餐飲食品,食材,20260328,信用卡,,,,永豐,,6BF892C963F545929ACF09079BDDD21A,0,
1398,TWD,9063,餐飲食品,食材,20260329,信用卡,,,,富邦,,3D48FEAEDA84479B9803CF44746B200F,0,
1399,TWD,770,餐飲食品,食材,20260401,信用卡,,,,富邦,,E64685F28EE642A6BB080305E566EB82,0,
1400,TWD,100000,餐飲食品,Wife,20260401,現金,,,,,,B127ED0FF96040CA9E40BF189557EB2C,0,
1401,TWD,270000,居家生活,房地產,20260401,現金,,,,,,5CFEE5EBA933400284EF8956135C8827,0,
1402,TWD,1500,稅務捐款,慈善捐款,20260402,信用卡,,,,永豐,,4091235E01E84C5997D5CA9F7750656A,0,
1403,TWD,1500,稅務捐款,慈善捐款,20260403,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260403,,0
1404,TWD,12204,居家生活,管理費,20260407,現金,,,,,,D6E61CF7B3214D849E90D6E08535DA36,0,
1405,TWD,2934,居家生活,電費,20260408,現金,,,,,,A537DA5333BD436EAABF8E0F0B6D9E4E,0,
1406,TWD,1932,汽機車,油錢,20260408,信用卡,,,,永豐,,CBDBF00068CD4D22B4216E6865C51A89,0,
1407,TWD,1886,服飾美容,上衣,20260411,信用卡,,,,永豐,,02CB97E8B0424435A1918B99F53CD9BA,0,
1408,TWD,20000,餐飲食品,cash,20260411,現金,,,,,,076EEF6AB68140C8BEE86C79211AC543,0,
1409,TWD,3327,餐飲食品,晚餐,20260411,信用卡,,,,富邦,,79A75C61572347CB896AB3D617D96366,0,
1410,TWD,1088,醫療保健,健身,20260414,信用卡,,,,永豐,,55495D640D834255A748BF71D49F96BA,0,
1411,TWD,886,圖書刊物,書籍,20260414,信用卡,,,,富邦,,0FBF42DBA1B84DC1A60950FB63029ADE,0,
1412,TWD,1717,居家生活,家電用品,20260415,信用卡,,,,永豐,,2750534F91A741EDB3444AFEFE2DAFBF,0,
1413,TWD,1423,餐飲食品,食材,20260419,信用卡,,,,永豐,,FB00390D19A24A0888BEFE4D1B40A934,0,
1414,TWD,2088,居家生活,家電用品,20260420,信用卡,,,,富邦,,78403BAB15A74F0A8CF814F3AB565B39,0,
1415,TWD,2078,汽機車,油錢,20260421,信用卡,,,,永豐,,810F9B09FA69401EB8F320EBD7BF3F7C,0,
1416,TWD,3200,稅務捐款,慈善捐款,20260421,信用卡,,,,富邦,,6F153B9AC18B4B418C6C7D84CD3898A1,0,
1417,TWD,3159,居家生活,電費,20260422,現金,,,,,,ED4972C4CD0047F5BA0CB130E6503F78,0,
1418,TWD,8340,餐飲食品,晚餐,20260426,信用卡,,,,富邦,,C543B93F40AC410188B9B5B632AEB014,0,
1419,TWD,3800,餐飲食品,食材,20260426,信用卡,,,,富邦,,DBA93F5BAF3841AD9D62D1F65FC6AD06,0,
1420,TWD,2560,餐飲食品,食材,20260426,信用卡,,,,永豐,,9CBA89B817F842B6B912B6CFA3FE39A9,0,
1421,TWD,3704,服飾美容,上衣,20260428,信用卡,,,,永豐,,07C3D4D8D2294EF9877132BADC24E089,0,
1422,TWD,3278,餐飲食品,晚餐,20260430,信用卡,,,,富邦,,89682DD14534443C991A40E3839CF789,0,
1423,TWD,10000,餐飲食品,cash,20260430,現金,,,,,,A30AB37E60254048986D7D51AA3EB566,0,
1424,TWD,1500,稅務捐款,慈善捐款,20260501,信用卡,,,,永豐,,CCD174E4B9894E8C9969969A9E9B7EEC,0,
1425,TWD,1746,餐飲食品,食材,20260502,信用卡,,,,永豐,,CB4BBA78A9794430BD3F892BAD65ECCC,0,
1426,TWD,1500,稅務捐款,慈善捐款,20260503,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260503,,0
1427,TWD,1334,餐飲食品,食材,20260503,信用卡,,,,永豐,,11B9D6E54D9F416D9D3284A4E0DF8ED5,0,
1428,TWD,100000,餐飲食品,Wife,20260504,現金,,,,,,7FE2331DCD744F99BB3EDE645C6A10CA,0,
1429,TWD,36266,居家生活,房屋稅,20260505,信用卡,,,,永豐,,62EEF891F5C5422899B7B86CFF8FD660,0,
1430,TWD,1500,餐飲食品,食材,20260509,信用卡,,,,永豐,,E49B403BA51C4EC2A90C4E94406E187C,0,
1431,TWD,2000,餐飲食品,食材,20260510,信用卡,,,,富邦,,4EF159689154405C8BA3CF4955897137,0,
1432,TWD,6500,醫療保健,身體檢查,20260511,信用卡,,,,永豐,,52EE6CC6AC764EAE8116A8EECA45A3AA,0,
1433,TWD,6277,居家生活,家電用品,20260512,信用卡,,,,永豐,,6C6B95C7568740B8A36D16614011E74B,0,
1434,TWD,1271,圖書刊物,書籍,20260513,信用卡,,,,富邦,,DA269B6517064AFEA88C36D661E3B5FC,0,
1435,TWD,1088,醫療保健,健身,20260513,信用卡,,,,永豐,,2CD9879F3F304A8F9F3F9AC970AF37C0,0,
1436,TWD,44000,醫療保健,保險,20260513,信用卡,,,,富邦,,599E2A2487A7495AB92EABAE183BF45A,0,
1437,TWD,2127,汽機車,油錢,20260516,信用卡,,,,永豐,,67BFD55CE1824B61A62DBD19F3604862,0,
1438,TWD,10000,餐飲食品,cash,20260516,現金,,,,,,827C0C6B3821478BB5641CC6B3B2A249,0,
1439,TWD,12034,餐飲食品,晚餐,20260517,信用卡,,,,永豐,,57498A1006164782B418DE2A2A12D331,0,
1440,TWD,48000,醫療保健,保險,20260518,信用卡,,,,富邦,,C26747185854468EA586E394660B2323,0,
1441,TWD,2926,休閒娛樂,旅行遊玩,20260520,信用卡,,,,永豐,,6B9416583DDD46F0B7679DC5E5724005,0,
1442,TWD,44103,休閒娛樂,旅行遊玩,20260520,信用卡,,,,永豐,,1DBDC75F663B4DCC8B5BBB3B8A72F868,0,
1443,TWD,3495,居家生活,電費,20260520,現金,,,,,,316666B8169C40A0BA0D037F0F03A21D,0,
1444,TWD,2280,休閒娛樂,旅行遊玩,20260521,信用卡,,,,永豐,,12CDC5EFCD0F42A98B44B3988C6002FC,0,
1445,TWD,1400,休閒娛樂,旅行遊玩,20260522,信用卡,,,,永豐,,167EA74D92D644D08373B907FB692C8A,0,
1446,TWD,1980,休閒娛樂,旅行遊玩,20260522,信用卡,,,,永豐,,AD4EE9A96AE647BCB9E2A192C63D2775,0,
1447,TWD,20000,休閒娛樂,旅行遊玩,20260523,信用卡,,,,永豐,,B90B2C99942341FD943E26E14CC41256,0,
1448,TWD,2978,餐飲食品,晚餐,20260523,信用卡,,,,永豐,,E2F16D9E1442471B93A212B2EC46EFD7,0,
1449,TWD,1583,餐飲食品,食材,20260523,信用卡,,,,富邦,,3981EAAB6BE141F6AC3D69E4C71BAC70,0,
1450,TWD,2180,汽機車,油錢,20260527,信用卡,,,,永豐,,44682A4D68F64D3BAB536F646324B445,0,
1451,TWD,1217,餐飲食品,食材,20260531,信用卡,,,,永豐,,63C13350DBC34D69A4964B50AF474AFF,0,
1452,TWD,1500,稅務捐款,慈善捐款,20260602,信用卡,,,,永豐,,D5F132567CBB4BFBBA92D0B513E8CA6B,0,
1453,TWD,100000,餐飲食品,Wife,20260602,現金,,,,,,3C460EA7E5B849E690709ACDEE1B5539,0,
1454,TWD,1500,稅務捐款,慈善捐款,20260603,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260603,,0
1455,TWD,3428,餐飲食品,晚餐,20260604,信用卡,,,,永豐,,90D4EF783D554E85A6B6CB87CFD930CF,0,
1456,TWD,1042,餐飲食品,食材,20260606,信用卡,,,,永豐,,ABB269BECBF448B9A2AF1681B4DA3442,0,
1457,TWD,7291,餐飲食品,食材,20260608,信用卡,,,,富邦,,A4FEF3C440E64870AE36F9FE35B1391C,0,
1458,TWD,40000,居家生活,家電用品,20260610,現金,,,,永豐,,CF642E23B5BC47EEA0771E3F64A9CDED,0,
1459,TWD,30161,汽機車,保險與稅捐,20260610,信用卡,,,,富邦,,5FDB9B4A5FFF4EAEBA15FA5E03B47B4D,0,
1460,TWD,1803,汽機車,油錢,20260610,信用卡,,,,永豐,,C1F9128B47AB41F3853B633114EB9715,0,
1461,TWD,92090,休閒娛樂,旅行遊玩,20260612,信用卡,,,,永豐,,34025CB4F3AA4757995129CDE660633E,0,
1462,TWD,7715,休閒娛樂,旅行遊玩,20260612,信用卡,,,,永豐,,E12CB6708FCC4E4598E9508FEB0C8BA2,0,
1463,TWD,1026,餐飲食品,食材,20260613,信用卡,,,,永豐,,046AFFD202524FFA9D2DE5E63833A4AB,0,
1464,TWD,1088,醫療保健,健身,20260614,信用卡,,,,永豐,,C449A0A897DF42F3A6E8EFDBC70243ED,0,
1465,TWD,2754,餐飲食品,食材,20260614,信用卡,,,,永豐,,26AA8AEF00B74F6EA2D647B83968D436,0,
1467,TWD,16800,休閒娛樂,旅行遊玩,20260617,信用卡,,,,永豐,,006E4B81A171432C98657566F5684063,0,
1468,TWD,50000,餐飲食品,Wife,20260617,現金,,,,,,9233A65BAB2E48BBA3E47F2D1B53A3A6,0,
1469,TWD,3200,稅務捐款,慈善捐款,20260618,信用卡,,,,,,9BDD08C8B664497687CCD08B5E03E523,0,
1470,TWD,2250,圖書刊物,書籍,20260618,信用卡,,,,富邦,,C759BFB9DFD343D2A599A0C77D7546AE,0,
1471,TWD,19082,餐飲食品,食材,20260619,信用卡,,,,富邦,,B833D5A8E7D1422B80A5BBDD426EBE7D,0,
1472,TWD,10000,餐飲食品,cash,20260619,現金,,,,,,507F5D8EAF41465D943978333C79551E,0,
1473,TWD,998,餐飲食品,cash,20260619,現金,,,,,,EDA5623CA668442CA3D624F25DB8B1EB,0,
1474,TWD,1597,餐飲食品,食材,20260621,信用卡,,,,永豐,,192130B4B4E149FBAC5E1BCD2B2D54FF,0,
1475,TWD,3492,服飾美容,上衣,20260621,信用卡,,,,富邦,,53F78FB6FEBA40668C4C7B8B8D4F686C,0,
1476,TWD,3591,居家生活,電費,20260622,現金,,,,,,A073927ADAAB481ABB79EB4F349E462F,0,
1477,TWD,1736,餐飲食品,食材,20260627,信用卡,,,,永豐,,6CDC357734534DBDA21D4F9DD9475867,0,
1478,TWD,1668,餐飲食品,食材,20260627,信用卡,,,,永豐,,EB8D28468D394096B5131CD7C7D2C13D,0,
1479,TWD,1088,餐飲食品,食材,20260627,信用卡,,,,永豐,,99E97A230AAC4EA2978E6C93586B7094,0,
1480,TWD,2101,餐飲食品,食材,20260628,信用卡,,,,富邦,,FAD1A3D00C6443F48196375F5948EBA6,0,
1481,TWD,2913,居家生活,瓦斯費,20260628,現金,,,,,,5466106C06E4419EB6CF6EE82CCCFBFB,0,
1482,TWD,1384,汽機車,油錢,20260630,信用卡,,,,永豐,,6ACA995196FC4A5899692B1B0DF38DC6,0,
1483,TWD,5520,休閒娛樂,旅行遊玩,20260630,信用卡,,,,富邦,,90E44B3DE27E406D8A3019470128308C,0,
1484,TWD,29094,休閒娛樂,旅行遊玩,20260701,信用卡,,,,永豐,,6F7EBFAC2EEE4193A0C0359382F0D04F,0,
1485,TWD,1400,餐飲食品,食材,20260701,信用卡,,,,富邦,,156A2CD7D97A411AA2DEF3DA55755404,0,
1486,TWD,6025,休閒娛樂,旅行遊玩,20260701,信用卡,,,,富邦,,2466AAB3395246219FC8AF90B65445A5,0,
1487,TWD,1500,稅務捐款,慈善捐款,20260702,信用卡,,,,永豐,,EC30F41575794272B2A86EB397FCCE54,0,
1488,TWD,100000,餐飲食品,Wife,20260702,現金,,,,,,7C7EF7005193458E9AD62972174A0D62,0,
1489,TWD,1500,稅務捐款,慈善捐款,20260703,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260703,,0
1490,TWD,1751,餐飲食品,食材,20260703,信用卡,,,,富邦,,EDA02DCA8579462385C1C064EA245DE2,0,
1491,TWD,1000000,稅務捐款,綜所稅,20260603,信用卡,,,,玉山,,5D719C2AEC9A40A4B4D8015AD4B04BD8,0,
1492,TWD,3255,休閒娛樂,旅行遊玩,20260704,信用卡,,,,富邦,,C2B7DA320B5C4A7F96F764247D3AF5D1,0,
1493,TWD,10000,餐飲食品,cash,20260704,現金,,,,,,FE43FB3A7B5F4878AC893965E8288300,0,
1494,TWD,1692,餐飲食品,食材,20260704,信用卡,,,,永豐,,7A256D910B214ED7A7B3EF066AE538DA,0,
1495,TWD,4296,餐飲食品,晚餐,20260705,信用卡,,,,永豐,,9139239F76064569BBE3B7969D3A4B0C,0,
1496,TWD,12500,居家生活,房地產,20260706,現金,,,,,,CCA04BDD403A4EB0B5CB3A7D5CA1804E,0,
1497,TWD,30859,餐飲食品,食材,20260709,信用卡,,,,富邦,,ED8A99F4EA7E46CBA7799ACA829FFAC9,0,
1498,TWD,10000,餐飲食品,cash,20260710,現金,,,,,,20F765F7479A472DB8971AFEC69F8365,0,
1499,TWD,5564,居家生活,家電用品,20260710,現金,,,,富邦,,1D5CD4606DEB4CE8BC01331E8F2451EC,0,
1500,TWD,1535,餐飲食品,食材,20260711,信用卡,,,,永豐,,A8203D44D693412EB9439DFCC51D03B9,0,
1501,TWD,11600,休閒娛樂,旅行遊玩,20260711,現金,,,,,,35B0CF737E1F46EC82777F927B73A929,0,
1502,TWD,12204,居家生活,管理費,20260713,現金,,,,,,0D25D53C52724176B81A71D2DBEEA1D4,0,
1503,TWD,1088,醫療保健,健身,20260714,信用卡,,,,永豐,,B2F2AA6DAD0D493EAFDC637EDC79349C,0,
1504,TWD,1410,圖書刊物,書籍,20260714,信用卡,,,,富邦,,92D6D10041914E3CA5DB465248C00F8D,0,
1505,TWD,9121,餐飲食品,食材,20260716,信用卡,,,,富邦,,6E14AE6C389B4FCA8B25AEFB8EA2B326,0,
1506,TWD,10000,餐飲食品,cash,20260717,現金,,,,,,C4BB1AA42CD344409C59474F80008FD1,0,
1507,TWD,1794,汽機車,油錢,20260717,信用卡,,,,永豐,,5340BB2B9A1441A29BED2EBE7F643B6D,0,
1508,TWD,3408,餐飲食品,晚餐,20260718,信用卡,,,,永豐,,64E0905FC9704CD9BFD695C5DA2A591D,0,
1509,TWD,1400,休閒娛樂,旅行遊玩,20260718,信用卡,,,,永豐,,D0665E5F2C304C1F88516D8529FC8F1F,0,
1510,TWD,3200,稅務捐款,慈善捐款,20260720,信用卡,,,,富邦,,B444DC8445A142D5B51B8AD89AA09EBE,0,
1511,TWD,4140,休閒娛樂,旅行遊玩,20260721,信用卡,,,,富邦,,82E5BFC9FE13467AA34ABD5635D8B1A8,0,
1512,TWD,4993,居家生活,電費,20260722,現金,,,,,,1BE61FA7BEDE400896437A159BB07FDE,0,
1513,TWD,2000,休閒娛樂,旅行遊玩,20260726,信用卡,,,,富邦,,FBA0744E6BA0493C908309A01F2489DE,0,
1514,TWD,16886,休閒娛樂,旅行遊玩,20260730,信用卡,,,,富邦,,1AD47808B8F74F5A9FB488DDF94F229B,0,
1515,TWD,4743,休閒娛樂,旅行遊玩,20260730,信用卡,,,,永豐,,D032804BB8894C338F71369B590356E6,0,
1516,TWD,1025,休閒娛樂,旅行遊玩,20260801,信用卡,,,,永豐,,3A9FA44A222E4AC5960D8A02E3B09B30,0,
1517,TWD,2691,休閒娛樂,旅行遊玩,20260801,信用卡,,,,永豐,,679D81F0E2D54ABBA7531EC2E3E041B1,0,
1518,TWD,1823,休閒娛樂,旅行遊玩,20260801,信用卡,,,,永豐,,2DD48AC6CAF54737A21F4CC5AD3B1C0D,0,
1519,TWD,4690,休閒娛樂,旅行遊玩,20260801,信用卡,,,,永豐,,742B9586818249148387CE340411210B,0,
1520,TWD,4828,休閒娛樂,旅行遊玩,20260801,信用卡,,,,永豐,,477A7BC979E54A98B5B9520A64EC825B,0,
1521,TWD,2325,休閒娛樂,旅行遊玩,20260801,信用卡,,,,永豐,,B350FF53BDD047899240BB4295FB8C16,0,
1522,TWD,1500,稅務捐款,慈善捐款,20260802,信用卡,,,,永豐,,03A13972A1DD46CC832E2DD907D10449,0,
1523,TWD,4441,休閒娛樂,旅行遊玩,20260802,信用卡,,,,永豐,,2312EFE24ABF4A299DA29932453DA38E,0,
1524,TWD,3179,休閒娛樂,旅行遊玩,20260802,信用卡,,,,永豐,,0D8F6F81DCD4491E96DDED0DD82DE296,0,
1525,TWD,1799,休閒娛樂,旅行遊玩,20260802,信用卡,,,,富邦,,172E68F946E94799B227DBFDDB647966,0,
1526,TWD,6223,休閒娛樂,旅行遊玩,20260802,信用卡,,,,永豐,,70E18B325E7D4256B8E2270F84E1D1B0,0,
1527,TWD,1500,稅務捐款,慈善捐款,20260803,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20260803,,0
1528,TWD,100000,餐飲食品,Wife,20260803,現金,,,,,,D7D608F3098F4C88A2E4AA23E0664101,0,
1529,TWD,3907,休閒娛樂,旅行遊玩,20260803,信用卡,,,,永豐,,A4D42953BF504366B179AF87396EA6B0,0,
1530,TWD,2276,休閒娛樂,旅行遊玩,20260803,信用卡,,,,永豐,,E440B8885E47411199749D2225FA72D2,0,
1531,TWD,1648,休閒娛樂,旅行遊玩,20260803,信用卡,,,,永豐,,F8FF8156F4C7419789F3E4DC208E9B6A,0,
1532,TWD,1484,休閒娛樂,旅行遊玩,20260804,信用卡,,,,永豐,,F9D311D17B6B41BA80B221C11FC6F690,0,
1533,TWD,1742,休閒娛樂,旅行遊玩,20260804,信用卡,,,,永豐,,AC61F4243F004F9AA065E9FA28A5B56F,0,
